Date,High,Low,Open,Close,Volume,Adj Close
2021-08-04,445.3900146484375,427.9100036621094,435.0,442.8599853515625,816300,442.8599853515625
2021-08-05,457.6099853515625,444.8399963378906,447.739990234375,457.2699890136719,772000,457.2699890136719
2021-08-06,466.6400146484375,454.2099914550781,455.6600036621094,466.45001220703125,585300,466.45001220703125
2021-08-09,475.19500732421875,463.2099914550781,468.0,468.55999755859375,604800,468.55999755859375
2021-08-10,472.489990234375,454.0849914550781,469.0400085449219,458.3399963378906,583700,458.3399963378906
2021-08-11,465.7250061035156,456.9729919433594,459.2200012207031,463.67999267578125,320200,463.67999267578125
2021-08-12,472.7900085449219,459.3999938964844,462.489990234375,472.54998779296875,336800,472.54998779296875
2021-08-13,472.4599914550781,457.1600036621094,471.55999755859375,463.7300109863281,586700,463.7300109863281
2021-08-16,474.4100036621094,458.32000732421875,461.9800109863281,473.44000244140625,412300,473.44000244140625
2021-08-17,470.9800109863281,459.7200012207031,470.6300048828125,462.5299987792969,390500,462.5299987792969
2021-08-18,466.8800048828125,458.2439880371094,462.0,459.2300109863281,246900,459.2300109863281
2021-08-19,464.510009765625,453.8280029296875,456.8999938964844,457.0799865722656,324000,457.0799865722656
2021-08-20,472.44500732421875,459.8599853515625,459.8599853515625,469.4200134277344,248500,469.4200134277344
2021-08-23,478.0849914550781,470.0,471.75,476.82000732421875,273000,476.82000732421875
2021-08-24,486.3949890136719,477.260009765625,477.260009765625,485.5799865722656,221600,485.5799865722656
2021-08-25,490.739990234375,483.2539978027344,486.7900085449219,484.1300048828125,188600,484.1300048828125
2021-08-26,487.1000061035156,480.010009765625,484.5400085449219,481.1499938964844,174200,481.1499938964844
2021-08-27,490.0299987792969,480.281005859375,483.45001220703125,484.70001220703125,209500,484.70001220703125
2021-08-30,490.3999938964844,484.70001220703125,485.4800109863281,488.8500061035156,163600,488.8500061035156
2021-08-31,491.2699890136719,486.32000732421875,491.2699890136719,488.8999938964844,294400,488.8999938964844
2021-09-01,493.1000061035156,486.0,486.1499938964844,492.0,277000,492.0
2021-09-02,502.3550109863281,493.0199890136719,493.5,500.79998779296875,390800,500.79998779296875
2021-09-03,503.25,495.4700012207031,498.0,496.260009765625,253500,496.260009765625
2021-09-07,493.760009765625,482.8900146484375,492.80999755859375,483.29998779296875,372900,483.29998779296875
2021-09-08,486.6000061035156,477.3299865722656,482.20001220703125,478.17999267578125,386900,478.17999267578125
2021-09-09,489.4200134277344,478.17999267578125,479.7900085449219,480.1000061035156,273000,480.1000061035156
2021-09-10,484.45001220703125,474.6000061035156,482.82000732421875,475.6300048828125,209600,475.6300048828125
2021-09-13,477.5,461.1300048828125,477.5,465.6000061035156,395700,465.6000061035156
2021-09-14,469.0799865722656,462.74798583984375,467.8599853515625,468.0199890136719,450800,468.0199890136719
2021-09-15,475.0899963378906,466.760009765625,466.760009765625,475.0,474500,475.0
2021-09-16,482.4599914550781,474.010009765625,475.0,482.0,333200,482.0
2021-09-17,485.17999267578125,477.0,482.0,482.3699951171875,731700,482.3699951171875
2021-09-20,484.2900085449219,468.760009765625,473.0,483.989990234375,418000,483.989990234375
2021-09-21,497.8500061035156,486.5,488.0,492.5299987792969,421000,492.5299987792969
2021-09-22,502.45001220703125,492.7900085449219,494.010009765625,500.45001220703125,460300,500.45001220703125
2021-09-23,513.0700073242188,502.3399963378906,504.55999755859375,511.260009765625,265800,511.260009765625
2021-09-24,515.52001953125,507.9100036621094,510.0,515.47998046875,255800,515.47998046875
2021-09-27,512.0,503.1700134277344,511.7200012207031,507.0199890136719,297400,507.0199890136719
2021-09-28,499.05999755859375,486.9800109863281,498.2699890136719,488.4100036621094,538700,488.4100036621094
2021-09-29,500.364990234375,491.79998779296875,494.32000732421875,495.0,420000,495.0
2021-09-30,502.0199890136719,493.9649963378906,494.8599853515625,495.75,566800,495.75
2021-10-01,507.18499755859375,495.239990234375,497.5299987792969,505.6099853515625,405500,505.6099853515625
2021-10-04,500.0,483.8299865722656,500.0,494.6000061035156,661000,494.6000061035156
2021-10-05,505.8299865722656,495.54998779296875,495.75,498.0899963378906,396900,498.0899963378906
2021-10-06,507.510009765625,492.7749938964844,493.55999755859375,507.489990234375,245000,507.489990234375
2021-10-07,521.8200073242188,511.2699890136719,513.0,511.69000244140625,308900,511.69000244140625
2021-10-08,516.8599853515625,504.1300048828125,515.0,505.05999755859375,155900,505.05999755859375
2021-10-11,508.75,501.1400146484375,501.1400146484375,501.70001220703125,170900,501.70001220703125
2021-10-12,513.6799926757812,503.4200134277344,505.75,509.4100036621094,214200,509.4100036621094
2021-10-13,516.9600219726562,512.2999877929688,512.47998046875,516.3300170898438,183600,516.3300170898438
2021-10-14,529.9199829101562,520.780029296875,522.260009765625,524.2000122070312,229500,524.2000122070312
2021-10-15,527.239990234375,516.7449951171875,526.8699951171875,518.77001953125,411100,518.77001953125
2021-10-18,522.25,516.8099975585938,519.780029296875,521.1699829101562,314600,521.1699829101562
2021-10-19,527.2650146484375,518.0150146484375,524.5599975585938,518.6900024414062,322700,518.6900024414062
2021-10-20,521.4299926757812,511.70001220703125,519.989990234375,512.6300048828125,374600,512.6300048828125
2021-10-21,533.969970703125,512.0,512.0,533.9299926757812,274100,533.9299926757812
2021-10-22,546.6900024414062,534.5050048828125,535.0,535.8200073242188,221200,535.8200073242188
2021-10-25,540.9600219726562,533.7100219726562,538.280029296875,538.9299926757812,259900,538.9299926757812
2021-10-26,542.760009765625,533.9199829101562,541.7000122070312,537.1900024414062,188000,537.1900024414062
2021-10-27,538.5999755859375,528.7899780273438,536.260009765625,531.3300170898438,225400,531.3300170898438
2021-10-28,539.969970703125,531.47998046875,533.989990234375,537.3200073242188,205800,537.3200073242188
2021-10-29,548.9600219726562,534.1400146484375,534.1400146484375,547.8499755859375,229100,547.8499755859375
2021-11-01,553.760009765625,543.010009765625,547.9299926757812,546.5800170898438,356700,546.5800170898438
2021-11-02,558.969970703125,547.1900024414062,557.72998046875,553.22998046875,467100,553.22998046875
2021-11-03,537.0,501.24700927734375,537.0,512.3300170898438,766900,512.3300170898438
2021-11-04,520.0,510.6839904785156,519.1900024414062,512.0,489100,512.0
2021-11-05,522.8400268554688,503.8399963378906,515.2000122070312,504.3999938964844,457400,504.3999938964844
2021-11-08,514.9600219726562,507.3599853515625,509.30999755859375,511.4200134277344,346200,511.4200134277344
2021-11-09,516.6500244140625,502.0,513.25,507.3299865722656,264000,507.3299865722656
2021-11-10,506.6400146484375,486.9800109863281,503.25,491.6000061035156,264100,491.6000061035156
2021-11-11,495.4859924316406,487.2699890136719,495.3699951171875,488.010009765625,345800,488.010009765625
2021-11-12,491.45001220703125,484.3800048828125,489.0,490.239990234375,316400,490.239990234375
2021-11-15,493.57000732421875,480.3450012207031,493.57000732421875,484.0799865722656,307500,484.0799865722656
2021-11-16,490.57501220703125,481.54998779296875,482.7900085449219,486.0,249500,486.0
2021-11-17,486.0,470.9750061035156,486.0,477.07000732421875,278100,477.07000732421875
2021-11-18,478.67999267578125,468.8999938964844,475.7699890136719,469.3999938964844,297300,469.3999938964844
2021-11-19,475.19000244140625,463.7099914550781,474.3800048828125,470.5199890136719,323600,470.5199890136719
2021-11-22,470.1000061035156,448.20001220703125,470.0,452.7099914550781,285100,452.7099914550781
2021-11-23,454.34600830078125,436.3399963378906,449.6499938964844,448.3699951171875,380800,448.3699951171875
2021-11-24,454.92999267578125,440.6099853515625,443.30999755859375,452.29998779296875,291200,452.29998779296875
2021-11-26,457.70001220703125,436.2799987792969,449.5,437.8399963378906,245500,437.8399963378906
2021-11-29,449.57000732421875,439.2900085449219,445.1000061035156,447.42999267578125,306300,447.42999267578125
2021-11-30,450.29998779296875,434.2099914550781,444.7300109863281,437.4800109863281,391600,437.4800109863281
2021-12-01,446.0299987792969,421.6300048828125,443.8699951171875,422.0899963378906,358600,422.0899963378906
2021-12-02,441.9599914550781,420.42999267578125,420.42999267578125,439.0799865722656,482900,439.0799865722656
2021-12-03,440.1499938964844,409.3299865722656,438.6300048828125,417.8299865722656,564400,417.8299865722656
2021-12-06,422.6499938964844,408.0,415.239990234375,418.5899963378906,314300,418.5899963378906
2021-12-07,442.3800048828125,427.5299987792969,429.1700134277344,435.3900146484375,401500,435.3900146484375
2021-12-08,438.9049987792969,425.0,435.6000061035156,435.739990234375,246700,435.739990234375
2021-12-09,437.6289978027344,424.0400085449219,435.489990234375,424.3299865722656,229900,424.3299865722656
2021-12-10,432.4100036621094,415.17498779296875,427.30999755859375,419.7200012207031,249900,419.7200012207031
2021-12-13,424.2200012207031,413.2300109863281,419.0,415.4599914550781,326200,415.4599914550781
2021-12-14,413.75,398.010009765625,409.2300109863281,405.1199951171875,356100,405.1199951171875
2021-12-15,415.8900146484375,399.7300109863281,405.7799987792969,414.8900146484375,255700,414.8900146484375
2021-12-16,416.8399963378906,395.8699951171875,416.8399963378906,399.3699951171875,300000,399.3699951171875
2021-12-17,408.92999267578125,389.20001220703125,397.2300109863281,406.82000732421875,605800,406.82000732421875
2021-12-20,406.82000732421875,397.510009765625,400.8699951171875,400.5400085449219,414200,400.5400085449219
2021-12-21,418.4700012207031,404.010009765625,404.010009765625,416.75,319700,416.75
2021-12-22,427.94000244140625,413.82000732421875,416.989990234375,421.75,338100,421.75
2021-12-23,426.2900085449219,417.0799865722656,421.1300048828125,423.8299865722656,146800,423.8299865722656
2021-12-27,427.30999755859375,420.69000244140625,423.8999938964844,426.3599853515625,313400,426.3599853515625
2021-12-28,429.92999267578125,420.4700012207031,429.5,420.989990234375,153700,420.989990234375
2021-12-29,422.1499938964844,410.6499938964844,422.1499938964844,417.2099914550781,153000,417.2099914550781
2021-12-30,422.8299865722656,416.3399963378906,418.3800048828125,417.70001220703125,212600,417.70001220703125
2021-12-31,418.92999267578125,414.1199951171875,418.20001220703125,415.19000244140625,380300,415.19000244140625
2022-01-03,416.0849914550781,399.3900146484375,415.19000244140625,404.94000244140625,611400,404.94000244140625
2022-01-04,405.54998779296875,384.4100036621094,405.54998779296875,391.8699951171875,1074200,391.8699951171875
2022-01-05,388.489990234375,358.7349853515625,388.489990234375,360.94000244140625,1431800,360.94000244140625
2022-01-06,362.82000732421875,350.0299987792969,357.4200134277344,356.8299865722656,1219100,356.8299865722656
2022-01-07,362.07000732421875,351.0199890136719,356.1199951171875,355.79998779296875,787300,355.79998779296875
2022-01-10,364.5,342.989990234375,350.2200012207031,364.0199890136719,631700,364.0199890136719
2022-01-11,369.8999938964844,357.8500061035156,364.0199890136719,367.20001220703125,452400,367.20001220703125
2022-01-12,375.69000244140625,355.1499938964844,366.1400146484375,358.07000732421875,415900,358.07000732421875
2022-01-13,359.875,342.3500061035156,357.8599853515625,342.54998779296875,495700,342.54998779296875
2022-01-14,346.2300109863281,330.0,340.1499938964844,333.989990234375,873200,333.989990234375
2022-01-18,332.875,321.3800048828125,326.4800109863281,322.7300109863281,533200,322.7300109863281
2022-01-19,337.8299865722656,325.1549987792969,326.010009765625,329.760009765625,600000,329.760009765625
2022-01-20,341.8699951171875,327.3299865722656,337.1700134277344,328.2699890136719,570000,328.2699890136719
2022-01-21,327.9800109863281,309.510009765625,327.2900085449219,310.0,843900,310.0
2022-01-24,326.9599914550781,298.2300109863281,302.75,326.2900085449219,825400,326.2900085449219
2022-01-25,320.0,299.04998779296875,316.30999755859375,304.6700134277344,706300,304.6700134277344
2022-01-26,319.75,297.17999267578125,315.989990234375,302.05999755859375,649100,302.05999755859375
2022-01-27,310.3299865722656,297.239990234375,308.9800109863281,300.9800109863281,716900,300.9800109863281
2022-01-28,317.3800048828125,296.677001953125,303.1400146484375,317.2300109863281,475900,317.2300109863281
2022-01-31,335.94000244140625,318.1000061035156,318.1000061035156,335.29998779296875,486700,335.29998779296875
2022-02-01,339.69000244140625,327.5799865722656,336.0,338.04998779296875,442200,338.04998779296875
2022-02-02,337.8349914550781,323.0,337.2200012207031,325.55999755859375,344300,325.55999755859375
2022-02-03,322.19000244140625,314.010009765625,317.0400085449219,314.67999267578125,411900,314.67999267578125
2022-02-04,329.8800048828125,310.010009765625,318.2099914550781,325.760009765625,422200,325.760009765625
2022-02-07,334.92999267578125,323.44500732421875,326.3500061035156,328.5799865722656,697600,328.5799865722656
2022-02-08,336.8500061035156,325.1300048828125,326.3599853515625,335.010009765625,817400,335.010009765625
