Date,High,Low,Open,Close,Volume,Adj Close
2021-08-04,59.099998474121094,57.290000915527344,58.5,57.97999954223633,1349400.0,57.60149383544922
2021-08-05,58.84000015258789,57.61000061035156,58.5,58.11000061035156,1214000.0,57.730648040771484
2021-08-06,58.79999923706055,58.15999984741211,58.209999084472656,58.709999084472656,966900.0,58.32673263549805
2021-08-09,59.189998626708984,58.2400016784668,58.7400016784668,59.119998931884766,874000.0,58.73405456542969
2021-08-10,60.209999084472656,59.04999923706055,59.04999923706055,60.09000015258789,769200.0,59.697723388671875
2021-08-11,60.689998626708984,60.0,60.2599983215332,60.650001525878906,778200.0,60.25407028198242
2021-08-12,60.75,59.72999954223633,60.709999084472656,60.31999969482422,551100.0,59.92621994018555
2021-08-13,60.7400016784668,60.099998474121094,60.220001220703125,60.41999816894531,670100.0,60.02556610107422
2021-08-16,60.599998474121094,59.33000183105469,60.40999984741211,60.459999084472656,536100.0,60.0653076171875
2021-08-17,60.459999084472656,59.31999969482422,60.40999984741211,59.650001525878906,486200.0,59.260597229003906
2021-08-18,59.79999923706055,59.20000076293945,59.4900016784668,59.25,444600.0,58.86320495605469
2021-08-19,59.369998931884766,58.5,58.77000045776367,59.09000015258789,656100.0,58.70425033569336
2021-08-20,59.63999938964844,58.93000030517578,59.09000015258789,59.36000061035156,550800.0,58.97248840332031
2021-08-23,60.150001525878906,59.59000015258789,59.959999084472656,59.650001525878906,719300.0,59.260597229003906
2021-08-24,60.150001525878906,59.52000045776367,59.97999954223633,60.040000915527344,1008800.0,59.648048400878906
2021-08-25,61.25,59.599998474121094,59.93000030517578,61.16999816894531,543600.0,60.770668029785156
2021-08-26,61.27000045776367,60.63999938964844,61.2400016784668,60.66999816894531,403000.0,60.2739372253418
2021-08-27,61.369998931884766,60.650001525878906,60.709999084472656,61.06999969482422,574000.0,60.67132568359375
2021-08-30,61.630001068115234,60.75,61.25,61.11000061035156,520100.0,60.711063385009766
2021-08-31,61.65999984741211,60.650001525878906,61.16999816894531,61.029998779296875,1226200.0,60.63158416748047
2021-09-01,62.040000915527344,60.90999984741211,60.90999984741211,61.54999923706055,888800.0,61.148189544677734
2021-09-02,61.79999923706055,61.18000030517578,61.650001525878906,61.720001220703125,427300.0,61.51697540283203
2021-09-03,61.720001220703125,61.20000076293945,61.720001220703125,61.220001220703125,498800.0,61.018619537353516
2021-09-07,61.0,59.66999816894531,60.970001220703125,59.75,583100.0,59.5534553527832
2021-09-08,59.810001373291016,59.20000076293945,59.45000076293945,59.52000045776367,577600.0,59.32421112060547
2021-09-09,59.630001068115234,58.119998931884766,59.470001220703125,58.189998626708984,760700.0,57.99858474731445
2021-09-10,58.720001220703125,57.9900016784668,58.400001525878906,58.08000183105469,709000.0,57.88895034790039
2021-09-13,58.599998474121094,57.540000915527344,58.439998626708984,57.81999969482422,514700.0,57.62980270385742
2021-09-14,58.93000030517578,57.849998474121094,58.15999984741211,58.150001525878906,758200.0,57.95872116088867
2021-09-15,58.58000183105469,58.06999969482422,58.27000045776367,58.27000045776367,676900.0,58.07832336425781
2021-09-16,58.52000045776367,57.7599983215332,58.220001220703125,57.849998474121094,865000.0,57.65970230102539
2021-09-17,57.90999984741211,56.060001373291016,57.56999969482422,56.27000045776367,1995100.0,56.084903717041016
2021-09-20,56.54999923706055,55.29999923706055,55.470001220703125,56.189998626708984,924100.0,56.005165100097656
2021-09-21,56.59000015258789,55.7599983215332,56.5,55.869998931884766,707200.0,55.68621826171875
2021-09-22,56.849998474121094,55.84000015258789,56.2599983215332,56.369998931884766,549800.0,56.1845703125
2021-09-23,57.7599983215332,56.630001068115234,56.709999084472656,57.130001068115234,710100.0,56.942073822021484
2021-09-24,57.68000030517578,56.91999816894531,56.91999816894531,57.29999923706055,539900.0,57.11151123046875
2021-09-27,58.0099983215332,57.13999938964844,57.29999923706055,57.380001068115234,917600.0,57.191253662109375
2021-09-28,57.529998779296875,56.25,57.439998626708984,56.40999984741211,930100.0,56.22444152832031
2021-09-29,56.7599983215332,55.61000061035156,56.43000030517578,55.869998931884766,1248100.0,55.68621826171875
2021-09-30,56.25,54.790000915527344,56.15999984741211,54.790000915527344,1306700.0,54.609771728515625
2021-10-01,55.83000183105469,54.5099983215332,54.849998474121094,55.20000076293945,1246500.0,55.0184211730957
2021-10-04,56.54999923706055,55.189998626708984,55.189998626708984,55.959999084472656,1287700.0,55.77592086791992
2021-10-05,57.33000183105469,55.720001220703125,55.959999084472656,56.79999923706055,1768500.0,56.6131591796875
2021-10-06,57.40999984741211,56.040000915527344,56.459999084472656,56.68000030517578,1416400.0,56.493553161621094
2021-10-07,58.439998626708984,57.09000015258789,57.209999084472656,57.54999923706055,1132000.0,57.36069107055664
2021-10-08,57.939998626708984,57.15999984741211,57.40999984741211,57.20000076293945,892500.0,57.011844635009766
2021-10-11,57.86000061035156,57.040000915527344,57.189998626708984,57.150001525878906,1105500.0,56.96200942993164
2021-10-12,57.52000045776367,56.650001525878906,57.130001068115234,56.790000915527344,1163500.0,56.60319137573242
2021-10-13,56.9900016784668,55.63999938964844,56.880001068115234,55.880001068115234,967500.0,55.69618606567383
2021-10-14,56.810001373291016,55.79999923706055,56.220001220703125,56.63999938964844,700900.0,56.45368576049805
2021-10-15,57.84000015258789,56.540000915527344,56.95000076293945,57.5,994400.0,57.310855865478516
2021-10-18,57.689998626708984,56.779998779296875,57.16999816894531,57.38999938964844,484000.0,57.20121765136719
2021-10-19,58.060001373291016,57.0099983215332,57.5099983215332,58.0,646200.0,57.80921173095703
2021-10-20,59.02000045776367,58.0,58.119998931884766,59.0,671800.0,58.80592346191406
2021-10-21,59.22999954223633,58.4900016784668,59.02000045776367,59.220001220703125,675200.0,59.02519989013672
2021-10-22,60.22999954223633,59.220001220703125,59.470001220703125,59.36000061035156,576800.0,59.164737701416016
2021-10-25,60.0,59.0,59.290000915527344,59.290000915527344,530600.0,59.094966888427734
2021-10-26,59.5,58.810001373291016,59.290000915527344,58.88999938964844,371000.0,58.69628143310547
