Date,High,Low,Open,Close,Volume,Adj Close
2021-08-04,304.739990234375,299.2200012207031,299.8900146484375,300.0799865722656,1785800,300.0799865722656
2021-08-05,303.4800109863281,295.0,301.2200012207031,298.9100036621094,1011500,298.9100036621094
2021-08-06,300.6700134277344,295.3999938964844,298.9700012207031,298.25,684800,298.25
2021-08-09,301.55999755859375,297.75,298.79998779296875,301.1499938964844,672400,301.1499938964844
2021-08-10,304.0400085449219,299.8299865722656,301.2799987792969,301.6499938964844,480900,301.6499938964844
2021-08-11,302.6000061035156,299.760009765625,302.6000061035156,299.989990234375,357700,299.989990234375
2021-08-12,301.30999755859375,298.1199951171875,300.04998779296875,300.5199890136719,719400,300.5199890136719
2021-08-13,303.0400085449219,298.6700134277344,301.42999267578125,302.0400085449219,604800,302.0400085449219
2021-08-16,307.5299987792969,302.05999755859375,302.54998779296875,306.32000732421875,686100,306.32000732421875
2021-08-17,307.25,304.2799987792969,306.0,305.4599914550781,309000,305.4599914550781
2021-08-18,307.239990234375,300.260009765625,305.67999267578125,300.44000244140625,358200,300.44000244140625
2021-08-19,303.55999755859375,297.3999938964844,299.0,302.7699890136719,402700,302.7699890136719
2021-08-20,307.2900085449219,303.3599853515625,303.3599853515625,306.260009765625,599700,306.260009765625
2021-08-23,306.8399963378906,303.5899963378906,306.8399963378906,303.7099914550781,396500,303.7099914550781
2021-08-24,303.510009765625,298.489990234375,303.29998779296875,302.1099853515625,477200,302.1099853515625
2021-08-25,304.5299987792969,300.6099853515625,302.3500061035156,304.260009765625,254200,304.260009765625
2021-08-26,304.4800109863281,300.9700012207031,304.260009765625,301.6300048828125,324200,301.6300048828125
2021-08-27,302.7900085449219,299.94000244140625,302.1499938964844,300.5199890136719,347300,300.5199890136719
2021-08-30,304.1000061035156,299.5899963378906,300.6600036621094,303.17999267578125,305700,303.17999267578125
2021-08-31,307.25,302.6099853515625,303.7300109863281,303.3800048828125,669600,303.3800048828125
2021-09-01,305.19000244140625,299.1600036621094,303.0,304.9700012207031,382300,304.9700012207031
2021-09-02,309.2799987792969,305.5899963378906,306.1199951171875,308.3399963378906,564400,308.3399963378906
2021-09-03,307.67999267578125,303.1099853515625,307.6700134277344,306.6499938964844,605200,306.6499938964844
2021-09-07,305.20001220703125,297.8399963378906,305.20001220703125,303.4599914550781,754400,303.4599914550781
2021-09-08,307.3999938964844,301.739990234375,303.7900085449219,307.07000732421875,693800,307.07000732421875
2021-09-09,309.6000061035156,302.6199951171875,307.4599914550781,303.1600036621094,537400,303.1600036621094
2021-09-10,305.0,300.6300048828125,304.6499938964844,300.95001220703125,548100,300.95001220703125
2021-09-13,301.7699890136719,295.7200012207031,301.1700134277344,297.4599914550781,470100,297.4599914550781
2021-09-14,300.4599914550781,296.4200134277344,298.6499938964844,296.79998779296875,528800,296.79998779296875
2021-09-15,300.7300109863281,295.989990234375,296.7799987792969,299.70001220703125,803800,299.70001220703125
2021-09-16,301.6000061035156,296.6099853515625,300.0400085449219,296.8299865722656,473200,296.8299865722656
2021-09-17,297.94000244140625,293.5799865722656,294.79998779296875,295.92999267578125,1145300,295.92999267578125
2021-09-20,297.510009765625,291.5799865722656,293.5,293.9100036621094,703100,293.9100036621094
2021-09-21,296.94000244140625,293.5799865722656,296.0899963378906,294.1600036621094,575100,294.1600036621094
2021-09-22,296.2099914550781,290.6400146484375,296.19000244140625,291.4599914550781,759800,291.4599914550781
