Date,High,Low,Open,Close,Volume,Adj Close
2021-08-04,169.8699951171875,164.0399932861328,168.1199951171875,165.44000244140625,4024200.0,164.8746795654297
2021-08-05,170.55999755859375,165.9499969482422,166.0399932861328,170.3000030517578,2596300.0,169.7180633544922
2021-08-06,179.27000427246094,170.8800048828125,172.0,176.24000549316406,3401300.0,175.6377716064453
2021-08-09,177.35000610351562,172.75,176.27999877929688,173.83999633789062,3212900.0,173.2459716796875
2021-08-10,174.6699981689453,169.25999450683594,173.6699981689453,169.75,4329300.0,169.16993713378906
2021-08-11,171.5399932861328,168.3300018310547,170.8699951171875,169.55999755859375,4280700.0,168.98057556152344
2021-08-12,170.1699981689453,166.44000244140625,170.0,167.83999633789062,3321900.0,167.26646423339844
2021-08-13,172.0,166.16000366210938,167.9600067138672,171.41000366210938,3110400.0,170.82427978515625
2021-08-16,170.77000427246094,167.41000366210938,170.42999267578125,168.1199951171875,2185800.0,167.54550170898438
2021-08-17,168.6699981689453,166.6699981689453,166.83999633789062,167.1999969482422,3655600.0,166.62864685058594
2021-08-18,168.86000061035156,165.82000732421875,166.80999755859375,166.33999633789062,2448600.0,165.77159118652344
2021-08-19,166.19000244140625,162.5,165.0,163.0,3746700.0,162.44300842285156
2021-08-20,164.10000610351562,162.22000122070312,162.75,163.05999755859375,3806600.0,162.5028076171875
2021-08-23,166.6199951171875,164.55999755859375,164.6699981689453,165.85000610351562,2170400.0,165.28326416015625
2021-08-24,168.1300048828125,166.1999969482422,166.1999969482422,167.3000030517578,2185400.0,166.7283172607422
2021-08-25,168.0,165.17999267578125,168.0,165.25,1596900.0,164.68531799316406
2021-08-26,164.32000732421875,161.61000061035156,163.97999572753906,161.7100067138672,1817500.0,161.15740966796875
2021-08-27,164.42999267578125,160.6199951171875,161.35000610351562,164.13999938964844,2340600.0,163.57911682128906
2021-08-30,166.08999633789062,161.0399932861328,164.77999877929688,161.3000030517578,2308200.0,160.7488250732422
2021-08-31,163.69000244140625,161.0500030517578,161.9199981689453,162.63999938964844,2064400.0,162.08424377441406
2021-09-01,165.5800018310547,162.4600067138672,163.1300048828125,162.50999450683594,2102400.0,161.95468139648438
2021-09-02,163.13999938964844,158.44000244140625,162.4600067138672,158.58999633789062,3078300.0,158.04808044433594
2021-09-03,159.61000061035156,156.97999572753906,158.5,158.00999450683594,2691600.0,157.4700469970703
2021-09-07,160.32000732421875,157.52000427246094,158.5500030517578,158.61000061035156,1647100.0,158.06800842285156
2021-09-08,170.60000610351562,160.16000366210938,160.35000610351562,170.02000427246094,5848900.0,169.43902587890625
2021-09-09,175.72999572753906,169.97000122070312,170.1999969482422,172.0800018310547,5800700.0,171.7445068359375
2021-09-10,173.88999938964844,164.66000366210938,173.05999755859375,166.3699951171875,3786700.0,166.04563903808594
2021-09-13,168.0,163.8300018310547,167.25999450683594,164.77000427246094,2365800.0,164.44876098632812
2021-09-14,165.22000122070312,161.8699951171875,165.22000122070312,162.11000061035156,2448400.0,161.7939453125
2021-09-15,165.82000732421875,160.77999877929688,162.1999969482422,165.47000122070312,2601900.0,165.14739990234375
2021-09-16,166.3000030517578,163.33999633789062,164.7899932861328,163.99000549316406,1833600.0,163.6702880859375
2021-09-17,163.8800048828125,161.02999877929688,163.49000549316406,162.02999877929688,2129300.0,161.714111328125
2021-09-20,160.4600067138672,157.32000732421875,159.1999969482422,160.1199951171875,1705100.0,159.80783081054688
2021-09-21,160.85000610351562,156.5,160.80999755859375,156.5800018310547,1733800.0,156.2747344970703
2021-09-22,162.00999450683594,157.19000244140625,158.50999450683594,161.1300048828125,1604400.0,160.81585693359375
2021-09-23,164.19000244140625,161.16000366210938,161.32000732421875,163.97999572753906,1441800.0,163.66029357910156
2021-09-24,165.1699981689453,161.0500030517578,164.1199951171875,161.63999938964844,2066000.0,161.32485961914062
2021-09-27,164.8000030517578,160.83999633789062,161.57000732421875,163.61000061035156,1952300.0,163.29103088378906
2021-09-28,163.85000610351562,161.1300048828125,162.57000732421875,162.11000061035156,1832800.0,161.7939453125
2021-09-29,163.6300048828125,160.63999938964844,162.52999877929688,160.6999969482422,1233400.0,160.38668823242188
2021-09-30,162.14999389648438,157.52999877929688,161.64999389648438,157.5800018310547,1835400.0,157.2727813720703
2021-10-01,160.92999267578125,155.16000366210938,157.77999877929688,159.85000610351562,1644300.0,159.53836059570312
2021-10-04,160.05999755859375,154.0399932861328,159.6199951171875,156.22000122070312,1644300.0,155.91543579101562
2021-10-05,159.14999389648438,155.60000610351562,156.7899932861328,157.6199951171875,1579700.0,157.3126983642578
2021-10-06,158.5800018310547,154.50999450683594,155.77000427246094,158.5500030517578,1339500.0,158.2408905029297
2021-10-07,161.7899932861328,159.1999969482422,159.72999572753906,159.8699951171875,1874600.0,159.5583038330078
2021-10-08,162.42999267578125,159.10000610351562,160.24000549316406,159.38999938964844,1364600.0,159.07925415039062
2021-10-11,159.49000549316406,150.8699951171875,159.41000366210938,151.4600067138672,1987000.0,151.1647186279297
2021-10-12,152.69000244140625,149.3300018310547,151.52000427246094,150.99000549316406,1804100.0,150.6956329345703
2021-10-13,152.77999877929688,148.69000244140625,150.55999755859375,152.5,1934900.0,152.2026824951172
2021-10-14,155.47000122070312,153.0,154.2100067138672,154.97000122070312,1551700.0,154.66787719726562
2021-10-15,160.63999938964844,156.00999450683594,156.30999755859375,160.5800018310547,1606300.0,160.26693725585938
2021-10-18,161.64999389648438,158.02999877929688,159.27000427246094,159.36000061035156,1478200.0,159.04931640625
2021-10-19,162.13999938964844,159.5,160.25999450683594,160.99000549316406,1441500.0,160.67613220214844
2021-10-20,163.02999877929688,159.74000549316406,160.14999389648438,161.30999755859375,1283200.0,160.99549865722656
2021-10-21,160.1699981689453,158.5500030517578,160.1699981689453,159.99000549316406,721900.0,159.67808532714844
2021-10-22,161.05999755859375,156.4499969482422,160.10000610351562,158.0,1093700.0,157.69195556640625
2021-10-25,159.41000366210938,157.38999938964844,158.22999572753906,157.77999877929688,1368800.0,157.47239685058594
2021-10-26,159.17999267578125,155.61000061035156,158.97000122070312,155.97000122070312,1437100.0,155.66592407226562
2021-10-27,155.22000122070312,142.32000732421875,155.0,144.1300048828125,4573000.0,143.84901428222656
2021-10-28,145.85000610351562,141.74000549316406,145.5800018310547,142.83999633789062,2852500.0,142.56150817871094
2021-10-29,144.27000427246094,142.27000427246094,142.38999938964844,142.99000549316406,2890000.0,142.7112274169922
2021-11-01,145.9499969482422,142.52999877929688,143.47999572753906,145.82000732421875,3703500.0,145.5357208251953
2021-11-02,140.33999633789062,128.61000061035156,138.02999877929688,132.35000610351562,8256700.0,132.09197998046875
2021-11-03,137.2899932861328,132.27999877929688,132.60000610351562,134.8699951171875,6155300.0,134.6070556640625
2021-11-04,139.14999389648438,134.2899932861328,135.0,135.6300048828125,4599200.0,135.36558532714844
2021-11-05,139.9199981689453,135.57000732421875,137.92999267578125,136.75,3200300.0,136.4833984375
2021-11-08,137.3699951171875,134.10000610351562,136.8300018310547,134.58999633789062,2774100.0,134.3275909423828
2021-11-09,135.63999938964844,132.52999877929688,135.3000030517578,132.82000732421875,3255700.0,132.56106567382812
2021-11-10,135.07000732421875,131.60000610351562,132.75999450683594,132.47999572753906,3629600.0,132.22171020507812
